# Experiment IPTS-36897 Run 226642
# Reduction 2.10.0.dev6
# Run title: Sample5_OCV-226642-1.
# Run start time: 2026-03-30T03:07:07.232048667
# Reduction time: Mon May 11 17:29:40 2026
# Q summing: False
# TOF weighted: False
# Bck in Q: False
# Theta offset: 0.0
# Stitching type: None
# Meta:{"wl_min": 2.679749638902263, "wl_max": 9.59605584978334, "q_min": 0.00845764753062601, "q_max": 0.030286433062051234, "theta": 0.006458557111898682, "start_time": "2026-03-30T03:07:07.232048667", "experiment": "IPTS-36897", "run_number": "226642", "run_title": "Sample5_OCV-226642-1.", "norm_run": 226559, "time": "Mon May 11 17:29:40 2026", "dq0": 0, "dq_over_q": 0.02193677830737623, "sequence_number": 1, "sequence_id": 226642, "q_summing": false, "specular_pixel": 150.5, "use_functional_bck": false, "scaling_factors": {"a": 4.0, "err_a": 0, "b": 0, "err_b": 0}, "tof_weighted": false, "bck_in_q": false, "theta_offset": 0.0}
# DataRun   NormRun   TwoTheta(deg)  LambdaMin(A)   LambdaMax(A) Qmin(1/A)    Qmax(1/A)    SF_A         SF_B          SF
# 226642    226559    0.740096       2.67975        9.59606      0.0084       0.0302       4.0          0            1.0         
# Q [1/Angstrom]        R                     dR                    dQ [FWHM]            
  0.0210804642739574    0.0339574249568097    0.0014372630508465    0.0004624374713944
  0.0211858665953272    0.0323177808808579    0.0013470916669719    0.0004647496587513
  0.0212917959283038    0.0317244447548126    0.0013144045131088    0.0004670734070451
  0.0213982549079454    0.0284739542176544    0.0012518924701913    0.0004694087740803
  0.0215052461824851    0.0287618624827324    0.0012613296736456    0.0004717558179507
  0.0216127724133975    0.0285498858845220    0.0012178857894708    0.0004741145970405
  0.0217208362754645    0.0251201550556948    0.0011475168969505    0.0004764851700257
  0.0218294404568418    0.0242199296463201    0.0011411718638210    0.0004788675958758
  0.0219385876591260    0.0251082271791558    0.0011458684546146    0.0004812619338552
  0.0220482805974216    0.0242579177223276    0.0010886581978641    0.0004836682435245
  0.0221585220004087    0.0196868608808256    0.0010624667173282    0.0004860865847421
  0.0222693146104108    0.0193612766094419    0.0010404604530909    0.0004885170176658
  0.0223806611834628    0.0199812240340237    0.0010185296092053    0.0004909596027541
  0.0224925644893802    0.0189103025664697    0.0010036623992477    0.0004934144007679
  0.0226050273118271    0.0192270783971882    0.0010027496005125    0.0004958814727717
  0.0227180524483862    0.0185060019725307    0.0009672429259094    0.0004983608801356
  0.0228316427106281    0.0175335796692490    0.0009574953892827    0.0005008526845363
  0.0229458009241813    0.0160274353087598    0.0009330235841900    0.0005033569479590
  0.0230605299288022    0.0163870101603058    0.0009392668683466    0.0005058737326987
  0.0231758325784462    0.0167413779059073    0.0008993740882343    0.0005084031013622
  0.0232917117413384    0.0172456069221691    0.0009045948871049    0.0005109451168691
  0.0234081703000451    0.0138836944541596    0.0008711213588837    0.0005134998424534
  0.0235252111515453    0.0152253719407391    0.0008481548107389    0.0005160673416657
  0.0236428372073030    0.0149180577597872    0.0008657006214283    0.0005186476783740
  0.0237610513933395    0.0133568567438283    0.0007997178567302    0.0005212409167659
  0.0238798566503062    0.0129902559278161    0.0007851962955672    0.0005238471213497
  0.0239992559335578    0.0134344272584686    0.0008031242540407    0.0005264663569564
  0.0241192522132255    0.0122120770031823    0.0007726622205056    0.0005290986887412
  0.0242398484742917    0.0129132993540849    0.0007587450065382    0.0005317441821849
  0.0243610477166631    0.0132889788425652    0.0007945916380864    0.0005344029030959
  0.0244828529552464    0.0124528896260262    0.0007305607894837    0.0005370749176113
  0.0246052672200227    0.0119783095605888    0.0007266166559308    0.0005397602921994
  0.0247282935561228    0.0125715917294970    0.0007500041362005    0.0005424590936604
  0.0248519350239034    0.0121713680986506    0.0006991272046638    0.0005451713891287
  0.0249761946990229    0.0114879470005933    0.0007097082498748    0.0005478972460743
  0.0251010756725180    0.0128948351211949    0.0007003229746116    0.0005506367323047
  0.0252265810508806    0.0121057659330573    0.0007020368346181    0.0005533899159662
  0.0253527139561350    0.0124823759725806    0.0007095145876884    0.0005561568655461
  0.0254794775259157    0.0121700229782532    0.0006770469026541    0.0005589376498738
  0.0256068749135453    0.0118396355185436    0.0006570344187853    0.0005617323381232
  0.0257349092881130    0.0110451924976696    0.0006640589310025    0.0005645409998138
  0.0258635838345535    0.0120812081307273    0.0006444292706751    0.0005673637048128
  0.0259929017537263    0.0127716850243274    0.0006308341321241    0.0005702005233369
  0.0261228662624949    0.0113427141759481    0.0006231906930111    0.0005730515259536
  0.0262534805938074    0.0106639426337983    0.0006283842290098    0.0005759167835834
  0.0263847479967764    0.0124269691848924    0.0006189052616527    0.0005787963675013
  0.0265166717367603    0.0122189772936824    0.0006262512566326    0.0005816903493388
  0.0266492550954441    0.0123535895577619    0.0006205704188714    0.0005845988010855
  0.0267825013709213    0.0111968430700344    0.0006045955784496    0.0005875217950909
  0.0269164138777759    0.0118343244136287    0.0006013662622195    0.0005904594040664
  0.0270509959471648    0.0116447982164813    0.0006050829435329    0.0005934117010867
  0.0271862509269006    0.0120030028233777    0.0005897905416088    0.0005963787595921
  0.0273221821815351    0.0121832305033179    0.0006059832946149    0.0005993606533901
  0.0274587930924428    0.0121651559771122    0.0006005551429194    0.0006023574566570
  0.0275960870579050    0.0124142267608421    0.0006078658296485    0.0006053692439403
  0.0277340674931945    0.0106855827046778    0.0005775549235226    0.0006083960901600
  0.0278727378306605    0.0122073309987945    0.0005801471762064    0.0006114380706108
  0.0280121015198138    0.0119452713572816    0.0005830449542328    0.0006144952609639
  0.0281521620274129    0.0117578733750721    0.0005636018563817    0.0006175677372687
  0.0282929228375499    0.0116046533516246    0.0005803505867072    0.0006206555759550
  0.0284343874517377    0.0117309300972311    0.0005860147658419    0.0006237588538348
  0.0285765593889964    0.0125418384363161    0.0006130718215962    0.0006268776481040
  0.0287194421859414    0.0118932205542004    0.0005974608760021    0.0006300120363445
  0.0288630393968711    0.0122150276801364    0.0005805020083469    0.0006331620965262
  0.0290073545938554    0.0120071001492309    0.0005777639557943    0.0006363279070089
  0.0291523913668247    0.0108849962359390    0.0005468691946369    0.0006395095465439
  0.0292981533236588    0.0114180480411088    0.0005541561347261    0.0006427070942766
  0.0294446440902771    0.0117206278991760    0.0005633138666104    0.0006459206297480
  0.0295918673107285    0.0118897867393046    0.0005758390151785    0.0006491502328967
